	allele
86364	HLAB5401
86365	HLAB5401
86366	HLAB5401
86367	HLAB5401
86368	HLAB5401
86369	HLAB5401
86370	HLAB5401
86371	HLAB5401
86372	HLAB5401
86373	HLAB5401
86374	HLAB5401
86375	HLAB5401
86376	HLAB5401
86377	HLAB5401
86378	HLAB5401
86379	HLAB5401
86380	HLAB5401
86381	HLAB5401
86382	HLAB5401
86383	HLAB5401
86384	HLAB5401
86385	HLAB5401
86386	HLAB5401
86387	HLAB5401
86388	HLAB5401
86389	HLAB5401
86390	HLAB5401
86391	HLAB5401
86392	HLAB5401
86393	HLAB5401
86394	HLAB5401
86395	HLAB5401
86396	HLAB5401
86397	HLAB5401
86398	HLAB5401
86399	HLAB5401
86400	HLAB5401
86401	HLAB5401
86402	HLAB5401
86403	HLAB5401
86404	HLAB5401
86405	HLAB5401
86406	HLAB5401
86407	HLAB5401
86408	HLAB5401
86409	HLAB5401
86410	HLAB5401
86411	HLAB5401
86412	HLAB5401
86413	HLAB5401
86414	HLAB5401
86415	HLAB5401
86416	HLAB5401
86417	HLAB5401
86418	HLAB5401
86419	HLAB5401
86420	HLAB5401
86421	HLAB5401
86422	HLAB5401
86423	HLAB5401
86424	HLAB5401
86425	HLAB5401
86426	HLAB5401
86427	HLAB5401
86428	HLAB5401
86429	HLAB5401
86430	HLAB5401
86431	HLAB5401
86432	HLAB5401
86433	HLAB5401
86434	HLAB5401
86435	HLAB5401
86436	HLAB5401
86437	HLAB5401
86438	HLAB5401
86439	HLAB5401
86440	HLAB5401
86441	HLAB5401
86442	HLAB5401
86443	HLAB5401
86444	HLAB5401
86445	HLAB5401
86446	HLAB5401
86447	HLAB5401
86448	HLAB5401
86449	HLAB5401
86450	HLAB5401
86451	HLAB5401
86452	HLAB5401
86453	HLAB5401
86454	HLAB5401
86455	HLAB5401
86456	HLAB5401
86457	HLAB5401
86458	HLAB5401
86459	HLAB5401
86460	HLAB5401
86461	HLAB5401
86462	HLAB5401
86463	HLAB5401
86464	HLAB5401
86465	HLAB5401
86466	HLAB5401
86467	HLAB5401
86468	HLAB5401
86469	HLAB5401
86470	HLAB5401
86471	HLAB5401
86472	HLAB5401
86473	HLAB5401
86474	HLAB5401
86475	HLAB5401
86476	HLAB5401
86477	HLAB5401
86478	HLAB5401
86479	HLAB5401
86480	HLAB5401
86481	HLAB5401
86482	HLAB5401
86483	HLAB5401
86484	HLAB5401
86485	HLAB5401
86486	HLAB5401
86487	HLAB5401
86488	HLAB5401
86489	HLAB5401
86490	HLAB5401
86491	HLAB5401
86492	HLAB5401
86493	HLAB5401
86494	HLAB5401
86495	HLAB5401
86496	HLAB5401
86497	HLAB5401
86498	HLAB5401
86499	HLAB5401
86500	HLAB5401
86501	HLAB5401
86502	HLAB5401
86503	HLAB5401
86504	HLAB5401
86505	HLAB5401
86506	HLAB5401
86507	HLAB5401
86508	HLAB5401
86509	HLAB5401
86510	HLAB5401
86511	HLAB5401
86512	HLAB5401
86513	HLAB5401
86514	HLAB5401
86515	HLAB5401
86516	HLAB5401
86517	HLAB5401
86518	HLAB5401
86519	HLAB5401
86520	HLAB5401
86521	HLAB5401
86522	HLAB5401
86523	HLAB5401
86524	HLAB5401
86525	HLAB5401
86526	HLAB5401
86527	HLAB5401
86528	HLAB5401
86529	HLAB5401
86530	HLAB5401
86531	HLAB5401
86532	HLAB5401
86533	HLAB5401
86534	HLAB5401
86535	HLAB5401
86536	HLAB5401
86537	HLAB5401
86538	HLAB5401
86539	HLAB5401
86540	HLAB5701
86541	HLAB5701
86542	HLAB5701
86543	HLAB5701
86544	HLAB5701
86545	HLAB5701
86546	HLAB5701
86547	HLAB5701
86548	HLAB5701
86549	HLAB5701
86550	HLAB5701
86551	HLAB5701
86552	HLAB5701
86553	HLAB5701
86554	HLAB5701
86555	HLAB5701
86556	HLAB5701
86557	HLAB5701
86558	HLAB5701
86559	HLAB5701
86560	HLAB5701
86561	HLAB5701
86562	HLAB5701
86563	HLAB5701
86564	HLAB5701
86565	HLAB5701
86566	HLAB5701
86567	HLAB5701
86568	HLAB5701
86569	HLAB5701
86570	HLAB5701
86571	HLAB5701
86572	HLAB5701
86573	HLAB5701
86574	HLAB5701
86575	HLAB5701
86576	HLAB5701
86577	HLAB5701
86578	HLAB5701
86579	HLAB5701
86580	HLAB5701
86581	HLAB5701
86582	HLAB5701
86583	HLAB5701
86584	HLAB5701
86585	HLAB5701
86586	HLAB5701
86587	HLAB5701
86588	HLAB5701
86589	HLAB5701
86590	HLAB5701
86591	HLAB5701
86592	HLAB5701
86593	HLAB5701
86594	HLAB5701
86595	HLAB5701
86596	HLAB5701
86597	HLAB5701
86598	HLAB5701
86599	HLAB5701
86600	HLAB5701
86601	HLAB5701
86602	HLAB5701
86603	HLAB5701
86604	HLAB5701
86605	HLAB5701
86606	HLAB5701
86607	HLAB5701
86608	HLAB5701
86609	HLAB5701
86610	HLAB5701
86611	HLAB5701
86612	HLAB5701
86613	HLAB5701
86614	HLAB5701
86615	HLAB5701
86616	HLAB5701
86617	HLAB5701
86618	HLAB5701
86619	HLAB5701
86620	HLAB5701
86621	HLAB5701
86622	HLAB5701
86623	HLAB5701
86624	HLAB5701
86625	HLAB5701
86626	HLAB5701
86627	HLAB5701
86628	HLAB5701
86629	HLAB5701
86630	HLAB5701
86631	HLAB5701
86632	HLAB5701
86633	HLAB5701
86634	HLAB5701
86635	HLAB5701
86636	HLAB5701
86637	HLAB5701
86638	HLAB5701
86639	HLAB5701
86640	HLAB5701
86641	HLAB5701
86642	HLAB5701
86643	HLAB5701
86644	HLAB5701
86645	HLAB5701
86646	HLAB5701
86647	HLAB5701
86648	HLAB5701
86649	HLAB5701
86650	HLAB5701
86651	HLAB5701
86652	HLAB5701
86653	HLAB5701
86654	HLAB5701
86655	HLAB5701
86656	HLAB5701
86657	HLAB5701
86658	HLAB5701
86659	HLAB5701
86660	HLAB5701
86661	HLAB5701
86662	HLAB5701
86663	HLAB5701
86664	HLAB5701
86665	HLAB5701
86666	HLAB5701
86667	HLAB5701
86668	HLAB5701
86669	HLAB5701
86670	HLAB5701
86671	HLAB5701
86672	HLAB5701
86673	HLAB5701
86674	HLAB5701
86675	HLAB5701
86676	HLAB5701
86677	HLAB5701
86678	HLAB5701
86679	HLAB5701
86680	HLAB5701
86681	HLAB5701
86682	HLAB5701
86683	HLAB5701
86684	HLAB5701
86685	HLAB5701
86686	HLAB5701
86687	HLAB5701
86688	HLAB5701
86689	HLAB5701
86690	HLAB5701
86691	HLAB5701
86692	HLAB5701
86693	HLAB5701
86694	HLAB5701
86695	HLAB5701
86696	HLAB5701
86697	HLAB5701
86698	HLAB5701
86699	HLAB5701
86700	HLAB5701
86701	HLAB5701
86702	HLAB5701
86703	HLAB5701
86704	HLAB5701
86705	HLAB5701
86706	HLAB5701
86707	HLAB5701
86708	HLAB5701
86709	HLAB5701
86710	HLAB5701
86711	HLAB5701
86712	HLAB5701
86713	HLAB5701
86714	HLAB5701
86715	HLAB5701
86716	HLAB5701
86717	HLAB5701
86718	HLAB5701
86719	HLAB5701
86720	HLAB5701
86721	HLAB5701
86722	HLAB5701
86723	HLAB5701
86724	HLAB5701
86725	HLAB5701
86726	HLAB5701
86727	HLAB5701
86728	HLAB5701
86729	HLAB5701
86730	HLAB5701
86731	HLAB5701
86732	HLAB5701
86733	HLAB5701
86734	HLAB5701
86735	HLAB5701
86736	HLAB5701
86737	HLAB5701
86738	HLAB5701
86739	HLAB5701
86740	HLAB5701
86741	HLAB5701
86742	HLAB5701
86743	HLAB5701
86744	HLAB5701
86745	HLAB5701
86746	HLAB5701
86747	HLAB5701
86748	HLAB5701
86749	HLAB5701
86750	HLAB5701
86751	HLAB5701
86752	HLAB5701
86753	HLAB5701
86754	HLAB5701
86755	HLAB5701
86756	HLAB5701
86757	HLAB5701
86758	HLAB5701
86759	HLAB5701
86760	HLAB5701
86761	HLAB5701
86762	HLAB5701
86763	HLAB5701
86764	HLAB5701
86765	HLAB5701
86766	HLAB5701
86767	HLAB5701
86768	HLAB5701
86769	HLAB5701
86770	HLAB5701
86771	HLAB5701
86772	HLAB5701
86773	HLAB5701
86774	HLAB5701
86775	HLAB5701
86776	HLAB5701
86777	HLAB5701
86778	HLAB5701
86779	HLAB5701
86780	HLAB5701
86781	HLAB5701
86782	HLAB5701
86783	HLAB5701
86784	HLAB5701
86785	HLAB5701
86786	HLAB5701
86787	HLAB5701
86788	HLAB5701
86789	HLAB5701
86790	HLAB5701
86791	HLAB5701
86792	HLAB5701
86793	HLAB5701
86794	HLAB5701
86795	HLAB5701
86796	HLAB5701
86797	HLAB5701
86798	HLAB5701
86799	HLAB5701
86800	HLAB5701
86801	HLAB5701
86802	HLAB5701
86803	HLAB5701
86804	HLAB5701
86805	HLAB5701
86806	HLAB5701
86807	HLAB5701
86808	HLAB5701
86809	HLAB5701
86810	HLAB5701
86811	HLAB5701
86812	HLAB5701
86813	HLAB5701
86814	HLAB5701
86815	HLAB5701
86816	HLAB5701
86817	HLAB5701
86818	HLAB5701
86819	HLAB5701
86820	HLAB5701
86821	HLAB5701
86822	HLAB5701
86823	HLAB5701
86824	HLAB5701
86825	HLAB5701
86826	HLAB5701
86827	HLAB5701
86828	HLAB5701
86829	HLAB5701
86830	HLAB5701
86831	HLAB5701
86832	HLAB5701
86833	HLAB5701
86834	HLAB5701
86835	HLAB5701
86836	HLAB5701
86837	HLAB5701
86838	HLAB5701
86839	HLAB5701
86840	HLAB5701
86841	HLAB5701
86842	HLAB5701
86843	HLAB5701
86844	HLAB5701
86845	HLAB5701
86846	HLAB5701
86847	HLAB5701
86848	HLAB5701
86849	HLAB5701
86850	HLAB5701
86851	HLAB5701
86852	HLAB5701
86853	HLAB5701
86854	HLAB5701
86855	HLAB5701
86856	HLAB5701
86857	HLAB5701
86858	HLAB5701
86859	HLAB5701
86860	HLAB5701
86861	HLAB5701
86862	HLAB5701
86863	HLAB5701
86864	HLAB5701
86865	HLAB5701
86866	HLAB5701
86867	HLAB5701
86868	HLAB5701
86869	HLAB5701
86870	HLAB5701
86871	HLAB5701
86872	HLAB5701
86873	HLAB5701
86874	HLAB5701
86875	HLAB5701
86876	HLAB5701
86877	HLAB5701
86878	HLAB5701
86879	HLAB5701
86880	HLAB5701
86881	HLAB5701
86882	HLAB5701
86883	HLAB5701
86884	HLAB5701
86885	HLAB5701
86886	HLAB5701
86887	HLAB5701
86888	HLAB5701
86889	HLAB5701
86890	HLAB5701
86891	HLAB5701
86892	HLAB5701
86893	HLAB5701
86894	HLAB5701
86895	HLAB5701
86896	HLAB5701
86897	HLAB5701
86898	HLAB5701
86899	HLAB5701
86900	HLAB5701
86901	HLAB5701
86902	HLAB5701
86903	HLAB5701
86904	HLAB5701
86905	HLAB5701
86906	HLAB5701
86907	HLAB5701
86908	HLAB5701
86909	HLAB5701
86910	HLAB5701
86911	HLAB5701
86912	HLAB5701
86913	HLAB5701
86914	HLAB5701
86915	HLAB5701
86916	HLAB5701
86917	HLAB5701
86918	HLAB5701
86919	HLAB5701
86920	HLAB5701
86921	HLAB5701
86922	HLAB5701
86923	HLAB5701
86924	HLAB5701
86925	HLAB5701
86926	HLAB5701
86927	HLAB5701
86928	HLAB5701
86929	HLAB5701
86930	HLAB5701
86931	HLAB5701
86932	HLAB5701
86933	HLAB5701
86934	HLAB5701
86935	HLAB5701
86936	HLAB5701
86937	HLAB5701
86938	HLAB5701
86939	HLAB5701
86940	HLAB5701
86941	HLAB5701
86942	HLAB5701
86943	HLAB5701
86944	HLAB5701
86945	HLAB5701
86946	HLAB5701
86947	HLAB5701
86948	HLAB5701
86949	HLAB5701
86950	HLAB5701
86951	HLAB5701
86952	HLAB5701
86953	HLAB5701
86954	HLAB5701
86955	HLAB5701
86956	HLAB5701
86957	HLAB5701
86958	HLAB5701
86959	HLAB5701
86960	HLAB5701
86961	HLAB5701
86962	HLAB5701
86963	HLAB5701
86964	HLAB5701
86965	HLAB5701
86966	HLAB5701
86967	HLAB5701
86968	HLAB5701
86969	HLAB5701
86970	HLAB5701
86971	HLAB5701
86972	HLAB5701
86973	HLAB5701
86974	HLAB5701
86975	HLAB5701
86976	HLAB5701
86977	HLAB5701
86978	HLAB5701
86979	HLAB5701
86980	HLAB5701
86981	HLAB5701
86982	HLAB5701
86983	HLAB5701
86984	HLAB5701
86985	HLAB5701
86986	HLAB5701
86987	HLAB5701
86988	HLAB5701
86989	HLAB5701
86990	HLAB5701
86991	HLAB5701
86992	HLAB5701
86993	HLAB5701
86994	HLAB5701
86995	HLAB5701
86996	HLAB5701
86997	HLAB5701
86998	HLAB5701
86999	HLAB5701
87000	HLAB5701
87001	HLAB5701
87002	HLAB5701
87003	HLAB5701
87004	HLAB5701
87005	HLAB5701
87006	HLAB5701
87007	HLAB5701
87008	HLAB5701
87009	HLAB5701
87010	HLAB5701
87011	HLAB5701
87012	HLAB5701
87013	HLAB5701
87014	HLAB5701
87015	HLAB5701
87016	HLAB5701
87017	HLAB5701
87018	HLAB5701
87019	HLAB5701
87020	HLAB5701
87021	HLAB5701
87022	HLAB5701
87023	HLAB5701
87024	HLAB5701
87025	HLAB5701
87026	HLAB5701
87027	HLAB5701
87028	HLAB5701
87029	HLAB5701
87030	HLAB5701
87031	HLAB5701
87032	HLAB5701
87033	HLAB5701
87034	HLAB5701
87035	HLAB5701
87036	HLAB5701
87037	HLAB5701
87038	HLAB5701
87039	HLAB5701
87040	HLAB5701
87041	HLAB5701
87042	HLAB5701
87043	HLAB5701
87044	HLAB5701
87045	HLAB5701
87046	HLAB5701
87047	HLAB5701
87048	HLAB5701
87049	HLAB5701
87050	HLAB5701
87051	HLAB5701
87052	HLAB5701
87053	HLAB5701
87054	HLAB5701
87055	HLAB5701
87056	HLAB5701
87057	HLAB5701
87058	HLAB5701
87059	HLAB5701
87060	HLAB5701
87061	HLAB5701
87062	HLAB5701
87063	HLAB5701
87064	HLAB5701
87065	HLAB5701
87066	HLAB5701
87067	HLAB5701
87068	HLAB5701
87069	HLAB5701
87070	HLAB5701
87071	HLAB5701
87072	HLAB5701
87073	HLAB5701
87074	HLAB5701
87075	HLAB5701
87076	HLAB5701
87077	HLAB5701
87078	HLAB5701
87079	HLAB5701
87080	HLAB5701
87081	HLAB5701
87082	HLAB5701
87083	HLAB5701
87084	HLAB5701
87085	HLAB5701
87086	HLAB5701
87087	HLAB5701
87088	HLAB5701
87089	HLAB5701
87090	HLAB5701
87091	HLAB5701
87092	HLAB5701
87093	HLAB5701
87094	HLAB5701
87095	HLAB5701
87096	HLAB5701
87097	HLAB5701
87098	HLAB5701
87099	HLAB5701
87100	HLAB5701
87101	HLAB5701
87102	HLAB5701
87103	HLAB5701
87104	HLAB5701
87105	HLAB5701
87106	HLAB5701
87107	HLAB5701
87108	HLAB5701
87109	HLAB5701
87110	HLAB5701
87111	HLAB5701
87112	HLAB5701
87113	HLAB5701
87114	HLAB5701
87115	HLAB5701
87116	HLAB5701
87117	HLAB5701
87118	HLAB5701
87119	HLAB5701
87120	HLAB5701
87121	HLAB5701
87122	HLAB5701
87123	HLAB5701
87124	HLAB5701
87125	HLAB5701
87126	HLAB5701
87127	HLAB5701
87128	HLAB5701
87129	HLAB5701
87130	HLAB5701
87131	HLAB5701
87132	HLAB5701
87133	HLAB5701
87134	HLAB5701
87135	HLAB5701
87136	HLAB5701
87137	HLAB5701
87138	HLAB5701
87139	HLAB5701
87140	HLAB5701
87141	HLAB5701
87142	HLAB5701
87143	HLAB5701
87144	HLAB5701
87145	HLAB5701
87146	HLAB5701
87147	HLAB5701
87148	HLAB5701
87149	HLAB5701
87150	HLAB5701
87151	HLAB5701
87152	HLAB5701
87153	HLAB5701
87154	HLAB5701
87155	HLAB5701
87156	HLAB5701
87157	HLAB5701
87158	HLAB5701
87159	HLAB5701
87160	HLAB5701
87161	HLAB5701
87162	HLAB5701
87163	HLAB5701
87164	HLAB5701
87165	HLAB5701
87166	HLAB5701
87167	HLAB5701
87168	HLAB5701
87169	HLAB5701
87170	HLAB5701
87171	HLAB5701
87172	HLAB5701
87173	HLAB5701
87174	HLAB5701
87175	HLAB5701
87176	HLAB5701
87177	HLAB5701
87178	HLAB5701
87179	HLAB5701
87180	HLAB5701
87181	HLAB5701
87182	HLAB5701
87183	HLAB5701
87184	HLAB5701
87185	HLAB5701
87186	HLAB5701
87187	HLAB5701
87188	HLAB5701
87189	HLAB5701
87190	HLAB5701
87191	HLAB5701
87192	HLAB5701
87193	HLAB5701
87194	HLAB5701
87195	HLAB5701
87196	HLAB5701
87197	HLAB5701
87198	HLAB5701
87199	HLAB5701
87200	HLAB5701
87201	HLAB5701
87202	HLAB5701
87203	HLAB5701
87204	HLAB5701
87205	HLAB5701
87206	HLAB5701
87207	HLAB5701
87208	HLAB5701
87209	HLAB5701
87210	HLAB5701
87211	HLAB5701
87212	HLAB5701
87213	HLAB5701
87214	HLAB5701
87215	HLAB5701
87216	HLAB5701
87217	HLAB5701
87218	HLAB5701
87219	HLAB5701
87220	HLAB5701
87221	HLAB5701
87222	HLAB5701
87223	HLAB5701
87224	HLAB5701
87225	HLAB5701
87226	HLAB5701
87227	HLAB5701
87228	HLAB5701
87229	HLAB5701
87230	HLAB5701
87231	HLAB5701
87232	HLAB5701
87233	HLAB5701
87234	HLAB5701
87235	HLAB5701
87236	HLAB5701
87237	HLAB5701
87238	HLAB5701
87239	HLAB5701
87240	HLAB5701
87241	HLAB5701
87242	HLAB5701
87243	HLAB5701
87244	HLAB5701
87245	HLAB5701
87246	HLAB5701
87247	HLAB5701
87248	HLAB5701
87249	HLAB5701
87250	HLAB5701
87251	HLAB5701
87252	HLAB5701
87253	HLAB5701
87254	HLAB5701
87255	HLAB5701
87256	HLAB5701
87257	HLAB5701
87258	HLAB5701
87259	HLAB5701
87260	HLAB5701
87261	HLAB5701
87262	HLAB5701
87263	HLAB5701
87264	HLAB5701
87265	HLAB5701
87266	HLAB5701
87267	HLAB5701
87268	HLAB5701
87269	HLAB5701
87270	HLAB5701
87271	HLAB5701
87272	HLAB5701
87273	HLAB5701
87274	HLAB5701
87275	HLAB5701
87276	HLAB5701
87277	HLAB5701
87278	HLAB5701
87279	HLAB5701
87280	HLAB5701
87281	HLAB5701
87282	HLAB5701
87283	HLAB5701
87284	HLAB5701
87285	HLAB5701
87286	HLAB5701
87287	HLAB5701
87288	HLAB5701
87289	HLAB5701
87290	HLAB5701
87291	HLAB5701
87292	HLAB5701
87293	HLAB5701
87294	HLAB5701
87295	HLAB5701
87296	HLAB5701
87297	HLAB5701
87298	HLAB5701
87299	HLAB5701
87300	HLAB5701
87301	HLAB5701
87302	HLAB5701
87303	HLAB5701
87304	HLAB5701
87305	HLAB5701
87306	HLAB5701
87307	HLAB5701
87308	HLAB5701
87309	HLAB5701
87310	HLAB5701
87311	HLAB5701
87312	HLAB5701
87313	HLAB5701
87314	HLAB5701
87315	HLAB5701
87316	HLAB5701
87317	HLAB5701
87318	HLAB5701
87319	HLAB5701
87320	HLAB5701
87321	HLAB5701
87322	HLAB5701
87323	HLAB5701
87324	HLAB5701
87325	HLAB5701
87326	HLAB5701
87327	HLAB5701
87328	HLAB5701
87329	HLAB5701
87330	HLAB5701
87331	HLAB5701
87332	HLAB5701
87333	HLAB5701
87334	HLAB5701
87335	HLAB5701
87336	HLAB5701
87337	HLAB5701
87338	HLAB5701
87339	HLAB5701
87340	HLAB5701
87341	HLAB5701
87342	HLAB5701
87343	HLAB5701
87344	HLAB5701
87345	HLAB5701
87346	HLAB5701
87347	HLAB5701
87348	HLAB5701
87349	HLAB5701
87350	HLAB5701
87351	HLAB5701
87352	HLAB5701
87353	HLAB5701
87354	HLAB5701
87355	HLAB5701
87356	HLAB5701
87357	HLAB5701
87358	HLAB5701
87359	HLAB5701
87360	HLAB5701
87361	HLAB5701
87362	HLAB5701
87363	HLAB5701
87364	HLAB5701
87365	HLAB5701
87366	HLAB5701
87367	HLAB5701
87368	HLAB5701
87369	HLAB5701
87370	HLAB5701
87371	HLAB5701
87372	HLAB5701
87373	HLAB5701
87374	HLAB5701
87375	HLAB5701
87376	HLAB5701
87377	HLAB5701
87378	HLAB5701
87379	HLAB5701
87380	HLAB5701
87381	HLAB5701
87382	HLAB5701
87383	HLAB5701
87384	HLAB5701
87385	HLAB5701
87386	HLAB5701
87387	HLAB5701
87388	HLAB5701
87389	HLAB5701
87390	HLAB5701
87391	HLAB5701
87392	HLAB5701
87393	HLAB5701
87394	HLAB5701
87395	HLAB5701
87396	HLAB5701
87397	HLAB5701
87398	HLAB5701
87399	HLAB5701
87400	HLAB5701
87401	HLAB5701
87402	HLAB5701
87403	HLAB5701
87404	HLAB5701
87405	HLAB5701
87406	HLAB5701
87407	HLAB5701
87408	HLAB5701
87409	HLAB5701
87410	HLAB5701
87411	HLAB5701
87412	HLAB5701
87413	HLAB5701
87414	HLAB5701
87415	HLAB5701
87416	HLAB5701
87417	HLAB5701
87418	HLAB5701
87419	HLAB5701
87420	HLAB5701
87421	HLAB5701
87422	HLAB5701
87423	HLAB5701
87424	HLAB5701
87425	HLAB5701
87426	HLAB5701
87427	HLAB5701
87428	HLAB5701
87429	HLAB5701
87430	HLAB5701
87431	HLAB5701
87432	HLAB5701
87433	HLAB5701
87434	HLAB5701
87435	HLAB5701
87436	HLAB5701
87437	HLAB5701
87438	HLAB5701
87439	HLAB5701
87440	HLAB5701
87441	HLAB5701
87442	HLAB5701
87443	HLAB5701
87444	HLAB5701
87445	HLAB5701
87446	HLAB5701
87447	HLAB5701
87448	HLAB5701
87449	HLAB5701
87450	HLAB5701
87451	HLAB5701
87452	HLAB5701
87453	HLAB5701
87454	HLAB5701
87455	HLAB5701
87456	HLAB5701
87457	HLAB5701
87458	HLAB5701
87459	HLAB5701
87460	HLAB5701
87461	HLAB5701
87462	HLAB5701
87463	HLAB5701
87464	HLAB5701
87465	HLAB5701
87466	HLAB5701
87467	HLAB5701
87468	HLAB5701
87469	HLAB5701
87470	HLAB5701
87471	HLAB5701
87472	HLAB5701
87473	HLAB5701
87474	HLAB5701
87475	HLAB5701
87476	HLAB5701
87477	HLAB5701
87478	HLAB5701
87479	HLAB5701
87480	HLAB5701
87481	HLAB5701
87482	HLAB5701
87483	HLAB5701
87484	HLAB5701
87485	HLAB5701
87486	HLAB5701
87487	HLAB5701
87488	HLAB5701
87489	HLAB5701
87490	HLAB5701
87491	HLAB5701
87492	HLAB5701
87493	HLAB5701
87494	HLAB5701
87495	HLAB5701
87496	HLAB5701
87497	HLAB5701
87498	HLAB5701
87499	HLAB5701
87500	HLAB5701
87501	HLAB5701
87502	HLAB5701
87503	HLAB5701
87504	HLAB5701
87505	HLAB5701
87506	HLAB5701
87507	HLAB5701
87508	HLAB5701
87509	HLAB5701
87510	HLAB5701
87511	HLAB5701
87512	HLAB5701
87513	HLAB5701
87514	HLAB5701
87515	HLAB5701
87516	HLAB5701
87517	HLAB5701
87518	HLAB5701
87519	HLAB5701
87520	HLAB5701
87521	HLAB5701
87522	HLAB5701
87523	HLAB5701
87524	HLAB5701
87525	HLAB5701
87526	HLAB5701
87527	HLAB5701
87528	HLAB5701
87529	HLAB5701
87530	HLAB5701
87531	HLAB5701
87532	HLAB5701
87533	HLAB5701
87534	HLAB5701
87535	HLAB5701
87536	HLAB5701
87537	HLAB5701
87538	HLAB5701
87539	HLAB5701
87540	HLAB5701
87541	HLAB5701
87542	HLAB5701
87543	HLAB5701
87544	HLAB5701
87545	HLAB5701
87546	HLAB5701
87547	HLAB5701
87548	HLAB5701
87549	HLAB5701
87550	HLAB5701
87551	HLAB5701
87552	HLAB5701
87553	HLAB5701
87554	HLAB5701
87555	HLAB5701
87556	HLAB5701
87557	HLAB5701
87558	HLAB5701
87559	HLAB5701
87560	HLAB5701
87561	HLAB5701
87562	HLAB5701
87563	HLAB5701
87564	HLAB5701
87565	HLAB5701
87566	HLAB5701
87567	HLAB5701
87568	HLAB5701
87569	HLAB5701
87570	HLAB5701
87571	HLAB5701
87572	HLAB5701
87573	HLAB5701
87574	HLAB5701
87575	HLAB5701
87576	HLAB5701
87577	HLAB5701
87578	HLAB5701
87579	HLAB5701
87580	HLAB5701
87581	HLAB5701
87582	HLAB5701
87583	HLAB5701
87584	HLAB5701
87585	HLAB5701
87586	HLAB5701
87587	HLAB5701
87588	HLAB5701
87589	HLAB5701
87590	HLAB5701
87591	HLAB5701
87592	HLAB5701
87593	HLAB5701
87594	HLAB5701
87595	HLAB5701
87596	HLAB5701
87597	HLAB5701
87598	HLAB5701
87599	HLAB5701
87600	HLAB5701
87601	HLAB5701
87602	HLAB5701
87603	HLAB5701
87604	HLAB5701
87605	HLAB5701
87606	HLAB5701
87607	HLAB5701
87608	HLAB5701
87609	HLAB5701
87610	HLAB5701
87611	HLAB5701
87612	HLAB5701
87613	HLAB5701
87614	HLAB5701
87615	HLAB5701
87616	HLAB5701
87617	HLAB5701
87618	HLAB5701
87619	HLAB5701
87620	HLAB5701
87621	HLAB5701
87622	HLAB5701
87623	HLAB5701
87624	HLAB5701
87625	HLAB5701
87626	HLAB5701
87627	HLAB5701
87628	HLAB5701
87629	HLAB5701
87630	HLAB5701
87631	HLAB5701
87632	HLAB5701
87633	HLAB5701
87634	HLAB5701
87635	HLAB5701
87636	HLAB5701
87637	HLAB5701
87638	HLAB5701
87639	HLAB5701
87640	HLAB5701
87641	HLAB5701
87642	HLAB5701
87643	HLAB5701
87644	HLAB5701
87645	HLAB5701
87646	HLAB5701
87647	HLAB5701
87648	HLAB5701
87649	HLAB5701
87650	HLAB5701
87651	HLAB5701
87652	HLAB5701
87653	HLAB5701
87654	HLAB5701
87655	HLAB5701
87656	HLAB5701
87657	HLAB5701
87658	HLAB5701
87659	HLAB5701
87660	HLAB5701
87661	HLAB5701
87662	HLAB5701
87663	HLAB5701
87664	HLAB5701
87665	HLAB5701
87666	HLAB5701
87667	HLAB5701
87668	HLAB5701
87669	HLAB5701
87670	HLAB5701
87671	HLAB5701
87672	HLAB5701
87673	HLAB5701
87674	HLAB5701
87675	HLAB5701
87676	HLAB5701
87677	HLAB5701
87678	HLAB5701
87679	HLAB5701
87680	HLAB5701
87681	HLAB5701
87682	HLAB5701
87683	HLAB5701
87684	HLAB5701
87685	HLAB5701
87686	HLAB5701
87687	HLAB5701
87688	HLAB5701
87689	HLAB5701
87690	HLAB5701
87691	HLAB5701
87692	HLAB5701
87693	HLAB5701
87694	HLAB5701
87695	HLAB5701
87696	HLAB5701
87697	HLAB5701
87698	HLAB5701
87699	HLAB5701
87700	HLAB5701
87701	HLAB5701
87702	HLAB5701
87703	HLAB5701
87704	HLAB5701
87705	HLAB5701
87706	HLAB5701
87707	HLAB5701
87708	HLAB5701
87709	HLAB5701
87710	HLAB5701
87711	HLAB5701
87712	HLAB5701
87713	HLAB5701
87714	HLAB5701
87715	HLAB5701
87716	HLAB5701
87717	HLAB5701
87718	HLAB5701
87719	HLAB5701
87720	HLAB5701
87721	HLAB5701
87722	HLAB5701
87723	HLAB5701
87724	HLAB5701
87725	HLAB5701
87726	HLAB5701
87727	HLAB5701
87728	HLAB5701
87729	HLAB5701
87730	HLAB5701
87731	HLAB5701
87732	HLAB5701
87733	HLAB5701
87734	HLAB5701
87735	HLAB5701
87736	HLAB5701
87737	HLAB5701
87738	HLAB5701
87739	HLAB5701
87740	HLAB5701
87741	HLAB5701
87742	HLAB5701
87743	HLAB5701
87744	HLAB5701
87745	HLAB5701
87746	HLAB5701
87747	HLAB5701
87748	HLAB5701
87749	HLAB5701
87750	HLAB5701
87751	HLAB5701
87752	HLAB5701
87753	HLAB5701
87754	HLAB5701
87755	HLAB5701
87756	HLAB5701
87757	HLAB5701
87758	HLAB5701
87759	HLAB5701
87760	HLAB5701
87761	HLAB5701
87762	HLAB5701
